time files tags numtags
0.131839 195211 5001 1 
0.153818 195495 5001 5 
0.095544 196973 5001 3 
0.091387 197280 5001 3 
0.089046 197667 5001 2 
0.083846 198580 5001 2 
0.097282 199600 5001 4 
0.134493 199746 5001 6 
0.135258 200525 5001 8 
0.141339 202191 5001 9 
0.095754 203101 5001 3 
0.10886 203894 5001 5 
0.099633 203917 5001 4 
0.082551 205985 5001 1 
0.19852 209615 5001 13 
0.10387 210509 5001 2 
0.153687 210942 5001 10 
0.141536 212400 5001 9 
0.118475 214402 5001 7 
0.089373 218204 5001 3 
0.122124 219364 5001 7 
0.114016 221701 5001 2 
0.091805 221798 5001 3 
0.109975 223030 5001 6 
0.079641 223944 5001 1 
0.086727 224076 5001 2 
0.105245 224939 5001 3 
0.090657 224995 5001 3 
0.083973 225635 5001 1 
0.134111 227121 5001 8 
0.160672 227194 5001 10 
0.130358 227518 5001 8 
0.177148 229581 5001 12 
0.080595 231005 5001 1 
0.115906 233198 5001 6 
0.098836 235000 5001 4 
0.093882 235833 5001 3 
0.084961 235944 5001 2 
0.095985 238860 5001 3 
0.105079 239699 5001 5 
0.079719 239911 5001 1 
0.120952 240318 5001 7 
0.082823 240803 5001 1 
0.086203 244080 5001 2 
0.106243 244295 5001 5 
0.121689 245139 5001 3 
0.113712 245276 5001 2 
0.102881 245511 5001 5 
0.085643 248274 5001 2 
0.110768 248792 5001 5 
0.082526 250623 5001 1 
0.083917 250661 5001 2 
0.098654 254784 5001 4 
0.082397 259483 5001 1 
0.096705 259777 5001 4 
0.078008 259882 5001 1 
0.144046 261040 5001 3 
0.095848 262717 5001 3 
0.078039 262871 5001 1 
0.099646 263121 5001 4 
0.098084 263331 5001 4 
0.075898 263495 5001 1 
0.085275 264453 5001 2 
0.104373 264899 5001 5 
0.084685 264982 5001 2 
0.081027 266072 5001 1 
0.09218 267203 5001 3 
0.08162 269626 5001 1 
0.120053 269671 5001 7 
0.082494 269997 5001 1 
0.134298 270416 5001 8 
0.130198 270964 5001 8 
0.128892 271539 5001 8 
0.106456 272489 5001 5 
0.092919 272587 5001 3 
0.201367 273889 5001 7 
0.149897 274373 5001 10 
0.096372 275316 5001 4 
0.090731 276056 5001 2 
0.106699 277465 5001 5 
0.093858 277798 5001 3 
0.14346 278566 5001 7 
0.096439 279746 5001 3 
0.121121 280077 5001 6 
0.094321 280101 5001 3 
0.104635 280134 5001 5 
0.084427 282171 5001 2 
0.163063 282735 5001 6 
0.083178 282743 5001 1 
0.081851 283844 5001 1 
0.08198 284738 5001 1 
0.113763 284947 5001 5 
0.089128 285287 5001 1 
0.101369 285853 5001 4 
0.147251 286281 5001 10 
0.079986 287076 5001 1 
0.181689 287732 5001 13 
0.119753 288970 5001 8 
0.090335 290235 5001 2 
0.129363 290576 5001 5 
0.123283 290670 5001 6 
0.128494 291102 5001 7 
0.099461 291266 5001 4 
0.094745 294411 5001 5 
0.095151 294866 5001 3 
0.082615 421 513 2 
0.089403 2058 560 4 
0.086068 2456 572 2 
0.116071 3981 615 6 
0.092902 5021 645 3 
0.080052 5502 659 2 
0.082048 5715 665 2 
0.076729 7409 713 1 
0.116314 8623 748 7 
0.087732 12416 856 2 
0.084744 12541 860 2 
0.093635 12711 865 3 
0.109289 12739 866 4 
0.102351 12974 872 3 
0.099509 13011 873 4 
0.128721 13305 882 5 
0.102328 16138 963 5 
0.102739 16185 964 5 
0.102225 17804 1010 4 
0.085709 19417 1056 1 
0.066358 20006 1073 0 
0.084726 20162 1078 1 
0.102578 20695 1093 2 
0.094912 21069 1104 3 
0.154629 25207 1222 5 
0.123382 26045 1246 8 
0.152246 26146 1249 2 
0.083689 26489 1259 1 
0.123763 26843 1269 8 
0.131569 26886 1270 8 
0.10288 31760 1409 5 
0.185288 32137 1420 2 
0.078551 33343 1455 1 
0.080861 33397 1456 1 
0.099605 33543 1460 3 
0.122213 33544 1460 5 
0.116095 34085 1476 7 
0.107758 34755 1495 5 
0.104634 36272 1538 5 
0.12172 37244 1566 8 
0.177728 40347 1655 4 
0.085042 40756 1667 1 
0.081947 42096 1705 2 
0.09032 42529 1718 3 
0.108198 42985 1731 6 
0.105179 43102 1734 6 
0.083747 44521 1775 3 
0.078828 44662 1779 2 
0.079198 45399 1800 2 
0.082186 46468 1830 2 
0.076998 47639 1864 1 
0.085352 48088 1877 3 
0.156473 48293 1882 11 
0.103565 48673 1893 3 
0.105232 50282 1940 6 
0.076805 50375 1942 1 
0.083535 50980 1960 2 
0.086357 54245 2053 3 
0.091174 56029 2104 4 
0.087423 56278 2111 3 
0.078826 57095 2135 2 
0.086248 59152 2194 3 
0.08567 59365 2200 3 
0.121263 60808 2241 8 
0.121844 61274 2255 8 
0.100496 61320 2256 5 
0.080836 61681 2266 2 
0.086468 62046 2277 3 
0.079264 63122 2308 2 
0.150169 64764 2355 3 
0.102821 64930 2360 6 
0.067953 65935 2388 1 
0.111421 69380 2487 5 
0.089464 69453 2489 4 
0.080857 70689 2525 2 
0.078486 70716 2525 2 
0.076153 70873 2530 1 
0.087756 71196 2539 4 
0.08581 71591 2550 3 
0.103623 72602 2579 6 
0.088788 74597 2637 3 
0.075928 74778 2642 1 
0.07724 76000 2677 1 
0.077561 76442 2690 1 
0.105125 76576 2694 5 
0.075669 77229 2712 1 
0.109891 77713 2726 6 
0.08807 77737 2727 3 
0.087842 78247 2741 3 
0.091235 79173 2768 4 
0.077086 79390 2774 1 
0.09047 81335 2830 4 
0.085532 81942 2848 3 
0.081568 84114 2910 2 
0.092014 84426 2919 3 
0.080149 85237 2942 2 
0.099482 86604 2981 5 
0.073741 87641 3011 1 
0.10682 88204 3027 6 
0.19564 88653 3040 4 
0.089359 90288 3087 3 
0.133638 91656 3126 5 
0.108596 92041 3137 2 
0.130923 93824 3188 9 
0.088675 95730 3243 3 
0.076147 97834 3303 1 
0.090014 98756 3330 3 
0.128955 101526 3409 9 
0.085819 101802 3417 3 
0.084768 103279 3460 3 
0.073902 103297 3460 1 
0.097172 104578 3497 5 
0.119502 104822 3504 7 
0.124813 105046 3510 7 
0.173546 106465 3551 11 
0.086462 106566 3554 3 
0.089159 106833 3562 3 
0.103844 108758 3617 6 
0.088806 109164 3629 2 
0.114236 109400 3636 2 
0.082272 109657 3643 2 
0.082945 109831 3648 2 
0.094389 109866 3649 3 
0.13289 109880 3650 6 
0.076845 111163 3686 1 
0.087412 111515 3697 3 
0.128684 111713 3702 9 
0.088224 111921 3708 3 
0.093246 112689 3730 4 
0.090365 113748 3761 4 
0.081002 115876 3822 2 
0.142018 116708 3846 6 
0.116294 116942 3853 3 
0.341547 117448 3867 18 
0.076723 119247 3919 1 
0.09525 120577 3957 4 
0.086781 120662 3960 3 
0.095802 121746 3991 4 
0.079781 122909 4024 3 
0.085052 123333 4036 3 
0.089201 124809 4079 4 
0.099929 127939 4169 3 
0.060682 128024 4172 0 
0.093938 128364 4181 3 
0.12488 128748 4192 2 
0.074105 132091 4289 1 
0.092094 133185 4320 3 
0.092698 134482 4358 4 
0.122178 135502 4387 5 
0.092997 137363 4441 1 
0.082399 140243 4523 2 
0.14635 145680 4680 4 
0.101603 147768 4741 5 
0.134527 149450 4789 8 
0.136184 150623 4823 9 
0.42705 151091 4836 4 
0.189741 151273 4842 9 
0.116345 151903 4860 1 
0.085969 153261 4899 2 
0.104336 154970 4948 5 
0.084175 160824 5001 2 
0.116434 162272 5001 5 
0.087194 162327 5001 3 
0.093422 163717 5001 4 
0.120283 164550 5001 8 
0.083186 165491 5001 2 
0.100356 165812 5001 5 
0.090212 167055 5001 4 
0.103295 167937 5001 3 
0.076168 168470 5001 1 
0.075684 168573 5001 1 
0.084788 168666 5001 2 
0.075133 170002 5001 1 
0.089696 170382 5001 2 
0.123913 170778 5001 2 
0.091051 172759 5001 3 
0.076495 174211 5001 1 
0.104061 175762 5001 5 
0.100474 176076 5001 4 
0.075485 176305 5001 1 
0.078318 176421 5001 2 
0.08264 176555 5001 2 
0.241788 178358 5001 6 
0.121702 178387 5001 4 
0.243864 180688 5001 14 
0.116207 181432 5001 3 
0.091476 181638 5001 3 
0.08191 184456 5001 2 
0.132769 184974 5001 9 
0.082216 185070 5001 2 
0.111182 186931 5001 6 
0.081431 187034 5001 2 
0.088613 188439 5001 3 
0.108414 189322 5001 6 
0.090562 190746 5001 4 
0.107796 191059 5001 6 
0.092892 192571 5001 3 
0.085186 193011 5001 2 
0.114841 193154 5001 7 
0.128789 195027 5001 7 
0.077128 195158 5001 1 
0.084813 195525 5001 1 
0.091215 195707 5001 3 
0.082558 196168 5001 2 
0.084259 196770 5001 2 
0.108127 197092 5001 3 
0.108113 198400 5001 3 
0.154062 198459 5001 3 
0.088764 198812 5001 3 
0.095498 199003 5001 4 
0.095333 200422 5001 3 
0.085436 201675 5001 2 
0.101726 202493 5001 5 
0.077785 203525 5001 1 
0.094265 203631 5001 4 
0.101292 204505 5001 5 
0.155989 205902 5001 11 
0.092212 208967 5001 4 
0.137682 209727 5001 9 
0.138827 211290 5001 3 
0.079142 214548 5001 1 
0.080547 215813 5001 1 
0.108364 218106 5001 6 
0.095539 218416 5001 3 
0.104986 219362 5001 6 
0.090717 220055 5001 3 
0.081196 220086 5001 2 
0.239852 220316 5001 4 
0.106854 220831 5001 6 
0.086012 221867 5001 2 
0.076823 223668 5001 1 
0.120711 224306 5001 7 
0.129967 224371 5001 2 
0.083323 227363 5001 2 
0.085709 227898 5001 2 
0.087005 229190 5001 2 
0.081607 229558 5001 2 
0.08653 230777 5001 3 
0.080229 231805 5001 2 
0.17442 231834 5001 9 
0.077605 231846 5001 1 
0.096083 233047 5001 4 
0.120965 233334 5001 7 
0.102187 234482 5001 5 
0.112464 235223 5001 6 
0.113616 237641 5001 7 
0.289408 238566 5001 20 
0.081924 238780 5001 1 
0.139359 238947 5001 3 
0.103524 240493 5001 5 
0.075333 241637 5001 1 
0.102147 241991 5001 4 
0.110868 243051 5001 6 
0.081514 244125 5001 2 
0.091936 244313 5001 3 
0.072813 244497 5001 2 
0.075389 244940 5001 1 
0.079957 245011 5001 2 
0.157776 247433 5001 6 
0.091355 247442 5001 3 
0.09553 248898 5001 4 
0.077918 248932 5001 1 
0.160767 249147 5001 4 
0.088309 249783 5001 3 
0.102462 249840 5001 2 
0.091393 251262 5001 4 
0.091277 252004 5001 3 
0.088937 253601 5001 3 
0.143351 255634 5001 9 
0.089223 257175 5001 3 
0.108343 257349 5001 6 
0.077562 258854 5001 1 
0.090937 261133 5001 4 
0.085282 261515 5001 2 
0.124604 261789 5001 8 
0.081124 263037 5001 2 
0.085448 263435 5001 3 
0.127744 264462 5001 8 
0.094094 264930 5001 4 
0.129472 265955 5001 2 
0.128574 270962 5001 9 
0.15194 271720 5001 10 
0.148029 271841 5001 8 
0.106231 272715 5001 6 
0.085924 273704 5001 2 
0.077768 274614 5001 1 
0.101075 275716 5001 3 
0.126996 276028 5001 6 
0.081289 276061 5001 2 
0.114896 277080 5001 6 
0.102471 277216 5001 5 
0.097345 278139 5001 4 
0.113623 281867 5001 6 
0.087709 283643 5001 2 
0.107754 285176 5001 2 
0.119827 288597 5001 2 
0.062173 288864 5001 0 
0.100048 289383 5001 5 
0.13696 289835 5001 9 
0.108149 291990 5001 6 
0.091075 293102 5001 1 
0.12385 293704 5001 2 
0.077315 294966 5001 1 
0.118334 295217 5001 7 
0.119712 224 508 5 
0.094906 992 530 3 
0.080407 1439 543 1 
0.080587 2062 560 1 
0.140676 2163 563 9 
0.088075 2501 573 4 
0.104781 2830 582 3 
0.090891 3310 596 4 
0.094563 5310 653 4 
0.088543 6204 679 3 
0.112368 6553 689 3 
0.078208 7092 704 1 
0.106702 7227 708 6 
0.115007 7391 713 7 
0.135296 7483 715 8 
0.092884 8391 741 4 
0.086369 9944 786 3 
0.062874 12080 847 0 
0.111777 12451 857 4 
0.081484 12947 871 2 
0.137867 14244 908 10 
0.091384 14344 911 4 
0.106108 17331 997 6 
0.077658 17577 1004 1 
0.081945 18941 1043 2 
0.099483 19710 1065 4 
0.111515 20762 1095 6 
0.110844 21526 1117 7 
0.109364 22853 1155 5 
0.116539 23296 1167 7 
0.080117 23784 1181 2 
0.100471 24023 1188 2 
0.232782 24351 1197 6 
0.082526 25032 1217 2 
0.093379 25406 1228 3 
0.136976 26354 1255 10 
0.162571 26867 1269 12 
0.142448 27766 1295 10 
0.145952 28287 1310 10 
0.089845 28833 1325 3 
0.087578 29909 1356 3 
0.108186 32204 1422 6 
0.085857 32658 1435 3 
0.099602 33199 1450 5 
0.080384 33329 1454 1 
0.105081 33464 1458 5 
0.101401 34028 1474 5 
0.089504 34122 1477 3 
0.084705 36234 1537 2 
0.09159 36269 1538 4 
0.090946 36602 1548 2 
0.09999 36619 1548 5 
0.092105 37341 1569 3 
0.076811 37381 1570 1 
0.078367 37409 1571 1 
0.101426 38297 1596 5 
0.090355 38416 1599 3 
0.122754 39556 1632 4 
0.097994 39664 1635 3 
0.088561 40464 1658 3 
0.12005 40469 1658 7 
0.086305 40777 1667 2 
0.251994 41385 1684 9 
0.091948 41444 1686 4 
0.120398 44270 1767 8 
0.067853 44888 1785 0 
0.08136 45422 1800 2 
0.080536 47134 1849 1 
0.112394 51309 1969 6 
0.095886 51730 1981 4 
0.085361 52091 1991 2 
0.109116 52506 2003 5 
0.09437 54673 2065 4 
0.104652 54874 2071 5 
0.088583 54978 2074 3 
0.145265 55860 2099 8 
0.089415 56343 2113 1 
0.073868 58283 2168 2 
0.061938 58441 2173 0 
0.145145 59814 2212 6 
0.107947 60929 2244 1 
0.115811 61948 2273 7 
0.143364 64355 2342 9 
0.090293 64955 2360 3 
0.092829 65922 2387 3 
0.106225 67799 2441 6 
0.091739 69036 2476 3 
0.159702 69431 2488 8 
0.100687 69595 2492 5 
0.078522 73387 2601 2 
0.107255 73604 2607 3 
0.130595 75188 2653 8 
0.106164 77083 2707 5 
0.106025 78605 2751 2 
0.100622 78786 2756 1 
0.116045 83527 2892 4 
0.124778 85008 2935 4 
0.142003 85234 2941 6 
0.081109 85347 2944 1 
0.081169 85454 2947 2 
0.094568 87417 3004 4 
0.081748 87767 3014 2 
0.061044 89412 3061 0 
0.102363 91358 3117 2 
0.079155 92810 3159 1 
0.134511 93305 3173 9 
0.09938 95051 3223 4 
0.089184 95956 3249 3 
0.086153 97487 3293 2 
0.101357 97523 3294 4 
0.097212 98687 3328 4 
0.162967 98944 3335 10 
0.087303 99606 3354 3 
0.088973 100167 3370 3 
0.155903 101910 3421 6 
0.111385 101999 3423 2 
0.090434 102029 3424 0 
0.106808 102507 3438 6 
0.083762 102691 3443 2 
0.131631 104207 3487 7 
0.107866 108223 3602 3 
0.129104 108365 3606 8 
0.089376 109029 3625 2 
0.079432 109536 3640 1 
0.095418 109560 3640 1 
0.284763 109746 3646 19 
0.080162 111772 3704 1 
0.083667 111846 3706 2 
0.088579 113210 3745 3 
0.133919 114102 3771 2 
0.144523 116370 3836 8 
0.115094 117904 3880 7 
0.203357 120814 3964 1 
0.083529 121374 3980 2 
0.08466 122751 4020 2 
0.083492 123870 4052 2 
0.123557 124826 4080 8 
0.091065 125159 4089 3 
0.076939 125471 4098 1 
0.080512 125902 4111 1 
0.096035 126532 4129 3 
0.104346 127194 4148 5 
0.113252 127480 4156 7 
0.13825 133160 4320 8 
0.081276 138091 4462 2 
0.094357 140220 4523 3 
0.129331 140937 4544 6 
0.081078 146214 4696 2 
0.063853 148155 4752 0 
0.085917 149532 4792 2 
0.119027 152046 4864 8 
0.104686 152382 4874 5 
0.104772 152663 4882 5 
0.075736 153159 4896 1 
0.091669 153246 4899 3 
0.082728 155801 4973 2 
0.088936 155923 4976 3 
0.12164 156282 4987 2 
0.08767 158741 5001 1 
0.082046 160288 5001 2 
0.093823 160521 5001 4 
0.096284 163926 5001 4 
0.118955 164404 5001 7 
0.083128 166393 5001 2 
0.078106 167068 5001 1 
0.099957 167260 5001 4 
0.087051 168650 5001 2 
0.090557 170239 5001 2 
0.104693 173286 5001 5 
0.076223 174655 5001 1 
0.108976 175505 5001 5 
0.103951 175527 5001 3 
0.082725 176048 5001 1 
0.09527 176520 5001 3 
0.090694 176691 5001 4 
0.144003 176715 5001 2 
0.089392 177685 5001 3 
0.093852 178604 5001 3 
0.093538 180459 5001 3 
0.29733 180486 5001 20 
0.124766 180833 5001 8 
0.080161 181747 5001 1 
0.078198 186099 5001 1 
0.205929 187274 5001 6 
0.096027 187743 5001 4 
0.060285 187955 5001 0 
0.082908 188962 5001 2 
0.092186 189225 5001 3 
0.168405 192892 5001 12 
0.119898 195213 5001 6 
0.09023 195463 5001 3 
0.083358 195654 5001 2 
0.079721 196372 5001 1 
0.090841 196449 5001 3 
0.092088 196654 5001 3 
0.112922 196842 5001 6 
0.092163 197791 5001 3 
0.10332 198813 5001 5 
0.085698 199248 5001 2 
0.099519 200195 5001 2 
0.126038 201429 5001 6 
0.149482 203551 5001 5 
0.132082 203912 5001 3 
0.109234 204480 5001 6 
0.079993 204669 5001 1 
0.09047 205558 5001 3 
0.083509 205586 5001 2 
0.086225 206266 5001 2 
0.084005 207069 5001 2 
0.083195 210084 5001 2 
0.134256 210119 5001 8 
0.078002 211392 5001 1 
0.097746 212468 5001 4 
0.122915 212638 5001 3 
0.107477 214738 5001 5 
0.103964 214974 5001 5 
0.101066 216424 5001 5 
0.13102 216559 5001 8 
0.277424 218883 5001 7 
0.130021 219193 5001 6 
0.110705 219778 5001 6 
0.11279 220109 5001 6 
0.133207 221323 5001 8 
0.084087 222448 5001 3 
0.078995 222540 5001 1 
0.091038 223649 5001 3 
0.104579 223839 5001 5 
0.097795 224787 5001 4 
0.090206 228776 5001 3 
0.809141 229221 5001 5 
0.103906 229378 5001 5 
0.084143 230429 5001 1 
0.096239 233118 5001 4 
0.14062 233831 5001 3 
0.095034 234313 5001 4 
0.176894 236369 5001 13 
0.083064 237357 5001 2 
0.098277 237839 5001 4 
0.079539 241866 5001 1 
0.143783 243123 5001 9 
0.077016 246567 5001 2 
0.137342 249789 5001 4 
0.084634 250138 5001 2 
0.108615 251152 5001 5 
0.078018 251751 5001 1 
0.085998 251918 5001 2 
0.091616 251974 5001 3 
0.146931 252979 5001 10 
0.103385 253990 5001 5 
0.089473 257190 5001 3 
0.082717 257262 5001 2 
0.129653 257434 5001 8 
0.185569 257593 5001 2 
0.097653 257926 5001 4 
0.083298 258885 5001 2 
0.087584 260052 5001 3 
0.124395 262937 5001 5 
0.083673 263640 5001 2 
0.095042 264606 5001 4 
0.103495 264968 5001 5 
0.088028 265991 5001 3 
0.144743 266096 5001 3 
0.093573 266809 5001 3 
0.080709 267557 5001 2 
0.127162 270225 5001 8 
0.109596 271268 5001 6 
0.108091 272165 5001 5 
0.099515 273554 5001 4 
0.184983 274090 5001 2 
0.083831 274756 5001 2 
0.21105 275252 5001 5 
0.100882 276144 5001 5 
0.089852 276264 5001 2 
0.148121 276399 5001 4 
0.105371 276826 5001 5 
0.095591 277456 5001 4 
0.081199 280256 5001 1 
0.107698 281971 5001 2 
0.160043 282189 5001 11 
0.122179 282383 5001 6 
0.119197 283399 5001 7 
0.09632 283680 5001 4 
0.09497 284661 5001 4 
0.08879 286667 5001 3 
0.102493 287055 5001 4 
0.136251 287525 5001 6 
0.07454 287927 5001 1 
0.091813 288547 5001 3 
0.122856 288579 5001 3 
0.115149 288868 5001 6 
0.102905 289358 5001 5 
0.125904 291422 5001 5 
0.076594 291537 5001 1 
0.113413 292281 5001 6 
0.110443 292583 5001 6 
0.08332 293298 5001 2 
0.093071 294350 5001 3 
0.106113 295511 5001 1 
0.129192 150 506 6 
0.108192 277 509 3 
0.099423 1195 536 1 
0.134418 2496 573 7 
0.085285 5797 667 3 
0.088168 6234 680 3 
0.129708 7416 713 7 
0.092824 8502 744 1 
0.08627 14045 903 3 
0.099272 14466 915 4 
0.088717 14627 919 2 
0.088522 14830 925 2 
0.089854 17342 997 3 
0.075553 18267 1024 1 
0.089678 18958 1043 3 
0.14415 20918 1099 8 
0.0839 21590 1119 2 
0.083723 21703 1122 2 
0.08477 21938 1128 2 
0.30097 22807 1153 2 
0.07694 23311 1168 1 
0.097897 24214 1194 5 
0.117965 24891 1213 7 
0.088791 24981 1216 2 
0.084983 25654 1235 2 
0.1625 28695 1322 12 
0.091703 29052 1332 4 
0.091181 29713 1351 3 
0.09203 30809 1382 3 
0.101176 30812 1382 5 
0.107463 30934 1386 5 
0.087608 32850 1441 2 
0.098411 33665 1464 5 
0.088109 34771 1495 2 
0.125067 35169 1507 5 
0.096681 35922 1528 4 
0.096136 36034 1532 4 
0.094754 38835 1612 4 
0.093362 39385 1628 4 
0.089713 39907 1643 2 
0.080211 40338 1655 1 
0.107059 41411 1686 5 
0.101597 41927 1700 5 
0.114927 42024 1703 7 
0.080711 42667 1722 2 
0.14058 43813 1754 9 
0.174477 44758 1782 13 
0.08673 44843 1784 2 
0.09314 45567 1805 4 
0.094607 47723 1866 3 
0.073479 48115 1878 1 
0.118401 48817 1898 7 
0.108047 52137 1993 3 
0.109319 52280 1997 5 
0.131868 52616 2006 7 
0.137469 54123 2050 8 
0.097986 54240 2053 2 
0.092014 54259 2054 3 
0.099537 54669 2065 4 
0.089246 55493 2089 2 
0.097087 57960 2160 3 
0.086169 58757 2182 2 
0.13387 61107 2250 8 
0.063786 61631 2265 0 
0.062422 62832 2299 0 
0.083727 63078 2306 3 
0.103307 63885 2329 5 
0.142596 66898 2416 10 
0.087954 66977 2418 3 
0.128203 69386 2487 6 
0.14977 70233 2512 7 
0.144421 70307 2514 6 
0.102121 71410 2545 2 
0.095028 73899 2617 1 
0.096114 75083 2651 1 
0.112281 75203 2654 2 
0.098049 75778 2671 1 
0.135896 77756 2727 5 
0.14235 78912 2760 8 
0.103967 78953 2762 2 
0.104783 83314 2887 5 
0.108003 84337 2916 5 
0.088389 87522 3008 3 
0.115179 88112 3024 4 
0.09332 88122 3025 3 
0.083834 88933 3048 2 
0.110269 89377 3061 5 
0.08433 90460 3092 3 
0.096508 91532 3123 3 
0.114125 91571 3124 6 
0.081969 94614 3211 1 
0.188153 96000 3251 12 
0.102115 96139 3255 5 
0.101759 96974 3279 5 
0.110314 99577 3354 6 
0.122255 99982 3366 7 
0.105743 100080 3369 3 
0.0756 100584 3383 1 
0.110296 101198 3401 6 
0.097815 101678 3414 4 
0.09125 102280 3432 2 
0.096472 102301 3432 4 
0.095836 102603 3441 4 
0.104239 102917 3450 4 
0.107585 102931 3451 6 
