time files tags numtags
0.065078 8623 748 7
0.040132 12416 856 2
0.046488 12541 860 2
0.038528 12711 865 3
0.050575 12739 866 4
0.041665 12974 872 3
0.040775 13011 873 4
0.053075 13305 882 5
0.056363 16138 963 5
0.057458 16185 964 5
0.056328 17804 1010 4
0.040871 19417 1056 1
0.030195 20162 1078 1
0.044588 20695 1093 2
0.046604 21069 1104 3
0.086278 25207 1222 5
0.077175 26045 1246 8
0.044883 26146 1249 2
0.035167 26489 1259 1
0.080971 26843 1269 8
0.089025 26886 1270 8
0.050542 31760 1409 5
0.048172 32137 1420 2
0.034875 33343 1455 1
0.027905 33397 1456 1
0.040744 33543 1460 3
0.051497 33544 1460 5
0.087203 34085 1476 7
0.051442 34755 1495 5
0.052081 36272 1538 5
0.068975 37244 1566 8
0.073524 40347 1655 4
0.029404 40756 1667 1
0.033736 42096 1705 2
0.036341 42529 1718 3
0.06585 42985 1731 6
0.064537 43102 1734 6
0.036355 44521 1775 3
0.030481 44662 1779 2
0.032317 45399 1800 2
0.030142 46468 1830 2
0.031691 47639 1864 1
0.040726 48088 1877 3
0.101345 48293 1882 11
0.052682 48673 1893 3
0.055902 50282 1940 6
0.027915 50375 1942 1
0.041914 54245 2053 3
0.043927 56029 2104 4
0.045879 56278 2111 3
0.032336 57095 2135 2
0.038407 59152 2194 3
0.051808 59365 2200 3
0.071315 60808 2241 8
0.071854 61274 2255 8
0.052338 61320 2256 5
0.039568 61681 2266 2
0.034411 62046 2277 3
0.040939 63122 2308 2
0.053463 64764 2355 3
0.046534 69380 2487 5
0.049961 69453 2489 4
0.038052 70689 2525 2
0.035259 70716 2525 2
0.028685 70873 2530 1
0.046128 71196 2539 4
0.050188 71591 2550 3
0.053915 72602 2579 6
0.039005 74597 2637 3
0.029001 74778 2642 1
0.044894 76000 2677 1
0.030472 76442 2690 1
0.048763 76576 2694 5
0.0432 77229 2712 1
0.056014 77713 2726 6
0.043592 77737 2727 3
0.045298 78247 2741 3
0.04154 79173 2768 4
0.034059 79390 2774 1
0.040773 81335 2830 4
0.043468 81942 2848 3
0.03785 84114 2910 2
0.036179 84426 2919 3
0.03236 85237 2942 2
0.047989 86604 2981 5
0.031883 87641 3011 1
0.058425 88204 3027 6
0.040245 88653 3040 4
0.041366 90288 3087 3
0.054283 91656 3126 5
0.044105 92041 3137 2
0.080473 93824 3188 9
0.043154 95730 3243 3
0.025842 97834 3303 1
0.040534 98756 3330 3
0.079996 101526 3409 9
0.040809 101802 3417 3
0.036997 103279 3460 3
0.029346 103297 3460 1
0.056397 104578 3497 5
0.06509 104822 3504 7
0.064591 105046 3510 7
0.112969 106465 3551 11
0.037041 106566 3554 3
0.046406 106833 3562 3
0.057429 108758 3617 6
0.033329 109164 3629 2
0.032775 109400 3636 2
0.036574 109657 3643 2
0.035689 109831 3648 2
0.036122 109866 3649 3
0.067221 109880 3650 6
0.03053 111163 3686 1
0.033984 111515 3697 3
0.03448 111921 3708 3
0.044163 113748 3761 4
0.034442 115876 3822 2
0.07976 116708 3846 6
0.045645 116942 3853 3
0.269886 117448 3867 18
0.027513 119247 3919 1
0.051694 120577 3957 4
0.035081 120662 3960 3
0.046091 121746 3991 4
0.040419 122909 4024 3
0.037319 123333 4036 3
0.105187 124809 4079 4
0.040743 127939 4169 3
0.046061 128364 4181 3
0.048886 128748 4192 2
0.029591 132091 4289 1
0.047454 133185 4320 3
0.063528 134482 4358 4
0.084757 135502 4387 5
0.041262 137363 4441 1
0.051315 140243 4523 2
0.069142 145680 4680 4
0.059174 147768 4741 5
0.084883 149450 4789 8
0.406151 150623 4823 9
0.048048 151091 4836 4
0.098392 151273 4842 9
0.03532 153261 4899 2
0.062837 154970 4948 5
0.03297 160824 5001 2
0.055413 162272 5001 5
0.043308 162327 5001 3
0.052138 163717 5001 4
0.06654 164550 5001 8
0.040428 165491 5001 2
0.062214 165812 5001 5
0.053144 167055 5001 4
0.041693 167937 5001 3
0.02962 168470 5001 1
0.030029 168573 5001 1
0.041229 168666 5001 2
0.033137 170002 5001 1
0.049431 170382 5001 2
0.070698 170778 5001 2
0.037291 172759 5001 3
0.032469 174211 5001 1
0.057572 175762 5001 5
0.048505 176076 5001 4
0.032161 176305 5001 1
0.045188 176421 5001 2
0.037334 176555 5001 2
0.061634 178358 5001 6
0.064919 178387 5001 4
0.133485 180688 5001 14
0.051588 181432 5001 3
0.042768 181638 5001 3
0.03722 184456 5001 2
0.099293 184974 5001 9
0.045494 185070 5001 2
0.055368 186931 5001 6
0.036355 187034 5001 2
0.038635 188439 5001 3
0.058673 189322 5001 6
0.049567 190746 5001 4
0.058513 191059 5001 6
0.049528 192571 5001 3
0.035496 193011 5001 2
0.069529 193154 5001 7
0.074692 195027 5001 7
0.038806 195525 5001 1
0.044369 195707 5001 3
0.031544 196168 5001 2
0.03469 196770 5001 2
0.049634 197092 5001 3
0.042 198400 5001 3
0.098702 198459 5001 3
0.042775 198812 5001 3
0.050391 199003 5001 4
0.038422 200422 5001 3
0.040398 201675 5001 2
0.05537 202493 5001 5
0.032747 203525 5001 1
0.048297 203631 5001 4
0.052177 204505 5001 5
0.099937 205902 5001 11
0.048335 208967 5001 4
0.099005 209727 5001 9
0.062839 211290 5001 3
0.027776 214548 5001 1
0.030588 215813 5001 1
0.068129 218106 5001 6
0.051274 218416 5001 3
0.06525 219362 5001 6
0.04899 220055 5001 3
0.045703 220086 5001 2
0.045449 220316 5001 4
0.08447 220831 5001 6
0.040401 221867 5001 2
0.02613 223668 5001 1
0.065213 224306 5001 7
0.045776 224371 5001 2
0.03239 227363 5001 2
0.033838 227898 5001 2
0.035115 229190 5001 2
0.043199 229558 5001 2
0.046595 230777 5001 3
0.03415 231805 5001 2
0.089794 231834 5001 9
0.049516 233047 5001 4
0.072484 233334 5001 7
0.052194 234482 5001 5
0.071882 235223 5001 6
0.061215 237641 5001 7
0.234446 238566 5001 20
0.045299 238780 5001 1
0.060656 238947 5001 3
0.049954 240493 5001 5
0.027615 241637 5001 1
0.058515 241991 5001 4
0.066551 243051 5001 6
0.051846 244125 5001 2
0.057273 244313 5001 3
0.032429 244497 5001 2
0.029177 244940 5001 1
0.04717 245011 5001 2
0.076123 247433 5001 6
0.043761 247442 5001 3
0.044753 248898 5001 4
0.033674 248932 5001 1
0.051729 249147 5001 4
0.039442 249783 5001 3
0.04835 249840 5001 2
0.043403 251262 5001 4
0.173876 252004 5001 3
0.043958 253601 5001 3
0.146038 255634 5001 9
0.043162 257175 5001 3
0.064157 257349 5001 6
0.030977 258854 5001 1
0.04764 261133 5001 4
0.034157 261515 5001 2
0.075954 261789 5001 8
0.039968 263037 5001 2
0.04714 263435 5001 3
0.075996 264462 5001 8
0.053924 264930 5001 4
0.088259 265955 5001 2
0.08406 270962 5001 9
0.096896 271720 5001 10
0.075272 271841 5001 8
0.065926 272715 5001 6
0.041048 273704 5001 2
0.051111 274614 5001 1
0.054175 275716 5001 3
0.064486 276028 5001 6
0.045664 276061 5001 2
0.071215 277080 5001 6
0.053955 277216 5001 5
0.045896 278139 5001 4
0.060259 281867 5001 6
0.044305 283643 5001 2
0.044601 285176 5001 2
0.038541 288597 5001 2
0.055757 289383 5001 5
0.089343 289835 5001 9
0.064265 291990 5001 6
0.032636 293102 5001 1
0.061506 293704 5001 2
0.02588 294966 5001 1
0.068997 295217 5001 7
0.059151 224 508 5
0.036841 992 530 3
0.028318 1439 543 1
0.028372 2062 560 1
0.079115 2163 563 9
0.04511 2501 573 4
0.056219 2830 582 3
0.0647 3310 596 4
0.052393 5310 653 4
0.043187 6204 679 3
0.058665 6553 689 3
0.037784 7092 704 1
0.067143 7227 708 6
0.085271 7391 713 7
0.092206 7483 715 8
0.060019 8391 741 4
0.053834 9944 786 3
0.041768 12451 857 4
0.060092 12947 871 2
0.135643 14244 908 10
0.051135 14344 911 4
0.063287 17331 997 6
0.038881 17577 1004 1
0.034889 18941 1043 2
0.044569 19710 1065 4
0.059571 20762 1095 6
0.062535 21526 1117 7
0.048214 22853 1155 5
0.060697 23296 1167 7
0.035904 23784 1181 2
0.046783 24023 1188 2
0.070493 24351 1197 6
0.040543 25406 1228 3
0.093617 26354 1255 10
0.106866 26867 1269 12
0.090867 27766 1295 10
0.095028 28287 1310 10
0.037726 28833 1325 3
0.040124 29909 1356 3
0.126858 32204 1422 6
0.038495 32658 1435 3
0.051672 33199 1450 5
0.028197 33329 1454 1
0.053826 33464 1458 5
0.041623 34122 1477 3
0.035383 36234 1537 2
0.050714 36269 1538 4
0.036918 36602 1548 2
0.046993 36619 1548 5
0.045887 37341 1569 3
0.032748 37381 1570 1
0.026836 37409 1571 1
0.04902 38297 1596 5
0.034574 38416 1599 3
0.051624 39556 1632 4
0.040004 39664 1635 3
0.041741 40464 1658 3
0.068517 40469 1658 7
0.038932 40777 1667 2
0.087522 41385 1684 9
0.063345 41444 1686 4
0.067722 44270 1767 8
0.034641 45422 1800 2
0.032259 47134 1849 1
0.056206 51309 1969 6
0.043617 51730 1981 4
0.031826 52091 1991 2
0.055634 52506 2003 5
0.046577 54673 2065 4
0.058075 54874 2071 5
0.038595 54978 2074 3
0.070075 55860 2099 8
0.032586 56343 2113 1
0.033801 58283 2168 2
0.072828 59814 2212 6
0.039267 60929 2244 1
0.202949 61948 2273 7
0.077914 64355 2342 9
0.047919 64955 2360 3
0.0414 65922 2387 3
0.067644 67799 2441 6
0.041312 69036 2476 3
0.069075 69431 2488 8
0.074442 69595 2492 5
0.032264 73387 2601 2
0.051394 73604 2607 3
0.071811 75188 2653 8
0.058817 77083 2707 5
0.043921 78605 2751 2
0.031873 78786 2756 1
0.055806 83527 2892 4
0.063496 85008 2935 4
0.080259 85234 2941 6
0.030488 85347 2944 1
0.045179 85454 2947 2
0.041088 87417 3004 4
0.032231 87767 3014 2
0.043979 91358 3117 2
0.033251 92810 3159 1
0.080157 93305 3173 9
0.056882 95051 3223 4
0.041236 95956 3249 3
0.037484 97487 3293 2
0.046396 97523 3294 4
0.055707 98687 3328 4
0.098253 98944 3335 10
0.046516 99606 3354 3
0.038909 100167 3370 3
0.076196 101910 3421 6
0.039866 101999 3423 2
0.065675 102507 3438 6
0.035802 102691 3443 2
0.069278 104207 3487 7
0.044069 108223 3602 3
0.085232 108365 3606 8
0.068181 109029 3625 2
0.028237 109536 3640 1
0.230787 109746 3646 19
0.032919 111772 3704 1
0.040652 111846 3706 2
0.038741 113210 3745 3
0.031932 114102 3771 2
0.08655 116370 3836 8
0.06611 117904 3880 7
0.347484 120814 3964 1
0.034341 121374 3980 2
0.034385 122751 4020 2
0.02984 123870 4052 2
0.07097 124826 4080 8
0.044688 125159 4089 3
0.027634 125471 4098 1
0.026064 125902 4111 1
0.035737 126532 4129 3
0.048362 127194 4148 5
0.072191 127480 4156 7
0.155765 133160 4320 8
0.032763 138091 4462 2
0.040686 140220 4523 3
0.081846 140937 4544 6
0.038987 146214 4696 2
0.036904 149532 4792 2
0.078172 152046 4864 8
0.04992 152382 4874 5
0.056035 152663 4882 5
0.032247 153159 4896 1
0.045925 153246 4899 3
0.046943 155801 4973 2
0.05014 155923 4976 3
0.060921 156282 4987 2
0.037514 158741 5001 1
0.040891 160288 5001 2
0.042292 160521 5001 4
0.056128 163926 5001 4
0.066475 164404 5001 7
0.041732 166393 5001 2
0.053285 167068 5001 1
0.043663 167260 5001 4
0.033 168650 5001 2
0.038245 170239 5001 2
0.051457 173286 5001 5
0.036678 174655 5001 1
0.056975 175505 5001 5
0.042742 175527 5001 3
0.034538 176048 5001 1
0.038992 176520 5001 3
0.048251 176691 5001 4
0.056945 176715 5001 2
0.049153 177685 5001 3
0.039134 178604 5001 3
0.048996 180459 5001 3
0.251295 180486 5001 20
0.089451 180833 5001 8
0.028479 181747 5001 1
0.030642 186099 5001 1
0.100832 187274 5001 6
0.045716 187743 5001 4
0.273306 188962 5001 2
0.041873 189225 5001 3
0.128327 192892 5001 12
0.053597 195213 5001 6
0.044223 195463 5001 3
0.039628 195654 5001 2
0.035321 196372 5001 1
0.041645 196449 5001 3
0.063407 196654 5001 3
0.066124 196842 5001 6
0.043204 197791 5001 3
0.058286 198813 5001 5
0.041787 199248 5001 2
0.045046 200195 5001 2
0.062507 201429 5001 6
0.068258 203551 5001 5
0.050638 203912 5001 3
0.294569 204480 5001 6
0.032237 204669 5001 1
0.053739 205558 5001 3
0.038314 205586 5001 2
0.032526 206266 5001 2
0.038094 207069 5001 2
0.04091 210084 5001 2
0.093624 210119 5001 8
0.030156 211392 5001 1
0.049009 212468 5001 4
0.054079 212638 5001 3
0.094296 214738 5001 5
0.06305 214974 5001 5
0.054217 216424 5001 5
0.078761 216559 5001 8
0.064976 218883 5001 7
0.073723 219193 5001 6
0.067111 219778 5001 6
0.067168 220109 5001 6
0.084911 221323 5001 8
0.043036 222448 5001 3
0.027258 222540 5001 1
0.04957 223649 5001 3
0.049277 223839 5001 5
0.045177 224787 5001 4
0.053064 228776 5001 3
0.053526 229221 5001 5
0.053964 229378 5001 5
0.033348 230429 5001 1
0.050017 233118 5001 4
0.049703 233831 5001 3
0.050275 234313 5001 4
0.114143 236369 5001 13
0.034311 237357 5001 2
0.049708 237839 5001 4
0.032042 241866 5001 1
0.090252 243123 5001 9
0.031341 246567 5001 2
0.051114 249789 5001 4
0.032345 250138 5001 2
0.053259 251152 5001 5
0.043405 251751 5001 1
0.032584 251918 5001 2
0.037092 251974 5001 3
0.089171 252979 5001 10
0.062424 253990 5001 5
0.054739 257190 5001 3
0.033524 257262 5001 2
0.071866 257434 5001 8
0.054371 257593 5001 2
0.049245 257926 5001 4
0.040278 258885 5001 2
0.039274 260052 5001 3
0.062325 262937 5001 5
0.050262 263640 5001 2
0.047909 264606 5001 4
0.057612 264968 5001 5
0.055358 265991 5001 3
0.063119 266096 5001 3
0.048342 266809 5001 3
0.041704 267557 5001 2
0.071034 270225 5001 8
0.062869 271268 5001 6
0.059446 272165 5001 5
0.053578 273554 5001 4
0.032166 274090 5001 2
0.032306 274756 5001 2
0.051398 275252 5001 5
0.058077 276144 5001 5
0.032114 276264 5001 2
0.06859 276399 5001 4
0.055644 276826 5001 5
0.062413 277456 5001 4
0.029811 280256 5001 1
0.040016 281971 5001 2
0.122189 282189 5001 11
0.06376 282383 5001 6
0.071038 283399 5001 7
0.045397 283680 5001 4
0.049459 284661 5001 4
0.041102 286667 5001 3
0.05684 287055 5001 4
0.06854 287525 5001 6
0.028076 287927 5001 1
0.049317 288547 5001 3
0.057048 288579 5001 3
0.068161 288868 5001 6
0.052909 289358 5001 5
0.059341 291422 5001 5
0.03873 291537 5001 1
0.065119 292281 5001 6
0.05817 292583 5001 6
0.043842 293298 5001 2
0.052294 294350 5001 3
0.042198 295511 5001 1
0.058551 150 506 6
0.038898 277 509 3
0.032972 1195 536 1
0.073986 2496 573 7
0.040853 5797 667 3
0.035595 6234 680 3
0.063661 7416 713 7
0.04753 8502 744 1
0.041062 14045 903 3
0.053157 14466 915 4
0.041223 14627 919 2
0.039693 14830 925 2
0.038094 17342 997 3
0.042535 18267 1024 1
0.039273 18958 1043 3
0.085566 20918 1099 8
0.042088 21590 1119 2
0.036265 21703 1122 2
0.030607 21938 1128 2
0.041483 22807 1153 2
0.030519 23311 1168 1
0.053656 24214 1194 5
0.070136 24891 1213 7
0.037813 24981 1216 2
0.03145 25654 1235 2
0.110983 28695 1322 12
0.050109 29052 1332 4
0.048427 29713 1351 3
0.03849 30809 1382 3
0.052638 30812 1382 5
0.057813 30934 1386 5
0.032618 32850 1441 2
0.049602 33665 1464 5
0.039132 34771 1495 2
0.07254 35169 1507 5
0.048449 35922 1528 4
0.044289 36034 1532 4
0.050303 38835 1612 4
0.04561 39385 1628 4
0.038164 39907 1643 2
0.026686 40338 1655 1
0.045772 41411 1686 5
0.055065 41927 1700 5
0.069885 42024 1703 7
0.036186 42667 1722 2
0.087677 43813 1754 9
0.10972 44758 1782 13
0.030687 44843 1784 2
0.041773 45567 1805 4
0.040799 47723 1866 3
0.028409 48115 1878 1
0.069108 48817 1898 7
0.050608 52137 1993 3
0.05836 52280 1997 5
0.074485 52616 2006 7
0.077811 54123 2050 8
0.336934 54240 2053 2
0.038076 54259 2054 3
0.050292 54669 2065 4
0.045007 55493 2089 2
0.038067 57960 2160 3
0.036642 58757 2182 2
0.070742 61107 2250 8
0.041679 63078 2306 3
0.048281 63885 2329 5
0.091356 66898 2416 10
0.039228 66977 2418 3
0.068158 69386 2487 6
0.072122 70233 2512 7
0.053048 70307 2514 6
0.038508 71410 2545 2
0.0336 73899 2617 1
0.031683 75083 2651 1
0.037884 75203 2654 2
0.044511 75778 2671 1
0.049616 77756 2727 5
0.078769 78912 2760 8
0.048154 78953 2762 2
0.060885 83314 2887 5
0.059575 84337 2916 5
0.040075 87522 3008 3
0.054485 88112 3024 4
0.042817 88122 3025 3
0.03726 88933 3048 2
0.061029 89377 3061 5
0.039828 90460 3092 3
0.053266 91532 3123 3
0.066264 91571 3124 6
0.037145 94614 3211 1
0.114516 96000 3251 12
0.05123 96139 3255 5
0.055068 96974 3279 5
0.069509 99577 3354 6
0.071554 99982 3366 7
0.040961 100080 3369 3
0.02855 100584 3383 1
0.065478 101198 3401 6
0.049479 101678 3414 4
0.039282 102280 3432 2
0.045419 102301 3432 4
0.04786 102603 3441 4
0.052785 102917 3450 4
0.068757 102931 3451 6
0.038682 103148 3457 2
0.041294 107207 3574 2
0.083163 108479 3610 8
0.06907 109581 3642 6
0.051898 112198 3717 5
0.030447 114553 3784 1
0.030337 116104 3829 1
0.051504 117276 3863 5
0.054632 118219 3890 5
0.05638 118643 3902 5
0.041923 119181 3918 1
0.038124 120609 3959 2
0.044822 121186 3976 4
0.105378 122652 4018 12
0.045698 122766 4021 4
0.030898 122834 4023 1
0.049026 123905 4054 3
0.050163 128112 4175 5
0.035788 128217 4178 2
0.048613 128830 4195 1
0.033843 129790 4223 1
0.036444 131282 4266 2
0.042913 131799 4281 1
0.044034 133190 4321 1
0.052993 133309 4324 4
0.035143 135381 4384 2
0.071216 136038 4403 5
0.033358 139025 4489 1
0.058865 140267 4525 6
0.031526 140388 4529 1
0.050985 140459 4531 3
0.054461 141793 4569 5
0.040248 143018 4605 1
0.096236 143771 4626 10
0.089704 143830 4628 4
0.041477 144832 4657 4
0.114206 146365 4701 11
0.03832 146619 4708 3
0.055952 148541 4764 5
0.062518 149076 4779 7
0.045834 152365 4874 2
0.04636 152471 4877 3
0.051563 153052 4893 2
0.030228 154646 4940 1
0.089081 156512 4993 8
0.056654 157552 5001 5
0.034973 157895 5001 2
0.072872 158622 5001 4
0.056077 160098 5001 4
0.065083 160459 5001 5
0.039401 162735 5001 1
0.028284 163883 5001 1
0.052586 164596 5001 4
0.04224 165154 5001 3
0.046953 166237 5001 4
0.043853 167076 5001 3
0.047392 167682 5001 4
0.03843 169777 5001 2
0.07753 169882 5001 8
0.064934 174077 5001 4
0.033167 175385 5001 2
0.054924 177203 5001 1
0.04323 178930 5001 1
0.038802 179678 5001 2
0.050848 181002 5001 5
0.033731 181653 5001 1
0.040683 182202 5001 2
0.059323 182403 5001 4
0.042212 182881 5001 4
0.104544 183455 5001 10
0.117875 183532 5001 13
0.035788 183609 5001 1
0.049361 186217 5001 3
0.057052 187019 5001 6
0.041336 189528 5001 3
0.05158 189944 5001 4
0.063517 190134 5001 7
0.044601 191759 5001 4
0.062816 192718 5001 3
0.050026 194632 5001 4
0.05263 196096 5001 2
0.040187 196946 5001 2
0.030464 198109 5001 1
0.050949 199332 5001 4
0.048372 200177 5001 3
0.117102 200201 5001 11
0.042945 200734 5001 2
0.043639 202014 5001 3
0.049851 202177 5001 4
0.108601 205182 5001 11
0.042713 205577 5001 3
0.038542 209203 5001 3
0.050289 209407 5001 4
0.034877 210021 5001 2
0.034483 211830 5001 2
0.041852 212358 5001 3
0.0679 212493 5001 7
0.033277 212698 5001 2
0.03873 214349 5001 2
0.075959 214892 5001 7
0.048351 216430 5001 6
0.081799 216889 5001 9
0.04006 217187 5001 2
0.05155 217411 5001 5
0.043744 218377 5001 3
0.054345 218600 5001 5
0.040744 218897 5001 3
0.03962 219471 5001 3
0.140084 220269 5001 3
0.047911 221633 5001 2
